date_base,date_pred,index_pred,index_real,index_today,loss_profits,prediction,real,std,
2012-05-08,2012-05-15,267.5833923,255.9,265.4,-9.5,2.183392286,-9.5,4.859207408,
2012-05-09,2012-05-16,262.1043466,245.5999996,262.95,17.35000038,-0.845653355,-17.35000038,5.757950503,
2012-05-10,2012-05-17,262.3853083,248.4500002,261.65,-13.19999981,0.73530829,-13.19999981,6.367424609,
2012-05-11,2012-05-18,262.0833387,239.9500008,257,-17.04999924,5.083338737,-17.04999924,7.345059826,
2012-05-14,2012-05-21,258.5490206,241.5500008,258.1,-16.54999924,0.449020565,-16.54999924,8.084813562,
2012-05-15,2012-05-22,259.3473565,245.5499996,255.9,-10.35000038,3.447356462,-10.35000038,8.547758717,
2012-05-16,2012-05-23,250.1338464,243.65,245.6,-1.950000048,4.533846378,-1.950000048,9.042767842,
2012-05-17,2012-05-24,253.3355205,243.8500001,248.45,-4.599999905,4.885520458,-4.599999905,9.508706979,
2012-05-18,2012-05-25,243.110481,244.7,239.95,4.75,3.160480976,4.75,9.885785675,
2012-05-21,2012-05-28,243.1841684,244.7000001,241.55,3.150000095,1.634168386,3.150000095,10.26105566,
2012-05-22,2012-05-29,249.078867,248.6499999,245.55,3.099999905,3.528867006,3.099999905,10.47470551,
2012-05-23,2012-05-30,249.6823181,247.0500001,243.65,3.400000095,6.032318115,3.400000095,10.68318542,
2012-05-24,2012-05-31,250.3340789,246.5000001,243.85,2.650000095,6.484078884,2.650000095,10.88489603,
2012-05-25,2012-06-01,249.6227362,246.45,244.7,1.75,4.922736168,1.75,11.055871,
2012-05-28,2012-06-04,249.5390021,240.2500002,244.7,-4.449999809,4.839002132,-4.449999809,11.42521445,
2012-05-29,2012-06-05,255.3365554,242.9999999,248.65,-5.650000095,6.686555386,-5.650000095,11.70397312,
2012-05-30,2012-06-06,254.121909,242.9999998,247.05,-4.050000191,7.071908951,-4.050000191,11.97859394,
2012-05-31,2012-06-07,251.7367134,249.0999999,246.5,2.599999905,5.236713409,2.599999905,12.07954008,
2012-06-01,2012-06-08,249.224869,247.45,246.45,1,2.774868965,1,12.19950188,
2012-06-04,2012-06-11,245.2625117,252,240.25,11.75,5.01251173,11.75,12.24547022,
2012-06-05,2012-06-12,245.128861,249.9000001,243,6.900000095,2.12886095,6.900000095,12.26859842,
2012-06-06,2012-06-13,245.3911641,251,243,8,2.391164064,8,12.22037391,
2012-06-07,2012-06-14,246.1707843,250.8,249.1,-1.700000048,-2.92921567,1.700000048,12.1638984,
2012-06-08,2012-06-15,247.1036261,249.8500001,247.45,-2.400000095,-0.346373916,2.400000095,12.13087645,
2012-06-11,2012-06-18,242.879961,254.95,252,-2.950000048,-9.120038986,2.950000048,11.99925118,
2012-06-12,2012-06-19,244.204215,254.8499998,249.9,-4.949999809,-5.695785046,4.949999809,11.88080132,
2012-06-13,2012-06-20,246.9943848,255.5,251,-4.5,-4.005615234,4.5,11.7785945,
2012-06-14,2012-06-21,249.1872846,253.6499999,250.8,-2.849999905,-1.612715364,2.849999905,11.6773227,
2012-06-15,2012-06-22,252.4361037,245.9,249.85,-3.950000048,2.586103678,-3.950000048,11.68487897,
2012-06-18,2012-06-25,251.7140982,242.3499996,254.95,12.60000038,-3.235901833,-12.60000038,11.74612932,
2012-06-19,2012-06-26,252.7377511,241.1500002,254.85,13.69999981,-2.112248898,-13.69999981,11.74489941,
2012-06-20,2012-06-27,253.816097,241.4499998,255.5,14.05000019,-1.683902979,-14.05000019,11.74001407,
2012-06-21,2012-06-28,255.4344095,241.8499998,253.65,-11.80000019,1.784409523,-11.80000019,11.768224,
2012-06-22,2012-06-29,249.1705204,246.65,245.9,0.75,3.270520449,0.75,11.7157976,
2012-06-25,2012-07-02,245.5186947,246.6500002,242.35,4.300000191,3.168694735,4.300000191,11.59431501,
2012-06-26,2012-07-03,245.3450421,248.4999999,241.15,7.349999905,4.195042133,7.349999905,11.33957438,
2012-06-27,2012-07-04,245.4789283,249.3500001,241.45,7.900000095,4.02892828,7.900000095,11.13981878,
2012-06-28,2012-07-05,245.5433048,249.4000002,241.85,7.550000191,3.693304777,7.550000191,10.89025356,
2012-06-29,2012-07-06,250.0402605,246.45,246.65,-0.200000003,3.390260458,-0.200000003,10.66085229,
2012-07-02,2012-07-09,249.2231182,243.4,246.65,-3.25,2.57311821,-3.25,10.57035848,
2012-07-03,2012-07-10,249.3763509,242.9499998,248.5,-5.550000191,0.876350939,-5.550000191,10.46553765,
2012-07-04,2012-07-11,250.2772739,241.85,249.35,-7.5,0.92727387,-7.5,10.36033707,
2012-07-05,2012-07-12,249.8678753,237.15,249.4,-12.25,0.467875272,-12.25,10.40355096,
2012-07-06,2012-07-13,248.2875835,239.6499998,246.45,-6.800000191,1.837583542,-6.800000191,10.27760951,
2012-07-09,2012-07-16,246.6982256,240.9999999,243.4,-2.400000095,3.298225641,-2.400000095,10.17295907,
2012-07-10,2012-07-17,245.730952,241.85,242.95,-1.100000024,2.780951977,-1.100000024,10.0514648,
2012-07-11,2012-07-18,245.6991518,238.2500001,241.85,-3.599999905,3.84915185,-3.599999905,9.901811399,
2012-07-12,2012-07-19,238.837181,242.4999999,237.15,5.349999905,1.687180996,5.349999905,9.679063634,
2012-07-13,2012-07-20,241.3714699,242.15,239.65,2.5,1.721469879,2.5,9.53992893,
2012-07-16,2012-07-23,245.6353822,236.8499999,241,-4.150000095,4.635382175,-4.150000095,9.48315517,
2012-07-17,2012-07-24,241.0348499,237.7500001,241.85,4.099999905,-0.815150142,-4.099999905,9.425865026,
2012-07-18,2012-07-25,241.6016335,235.45,238.25,-2.799999952,3.351633549,-2.799999952,9.393139502,
2012-07-19,2012-07-26,243.1367178,236.9000001,242.5,-5.599999905,0.636717796,-5.599999905,9.289004628,
2012-07-20,2012-07-27,245.3528542,243.5,242.15,1.350000024,3.202854156,1.350000024,9.015381687,
2012-07-23,2012-07-30,241.718022,245.4500004,236.85,8.600000381,4.868021965,8.600000381,8.660055224,
2012-07-24,2012-07-31,241.6944842,251.3999996,237.75,13.64999962,3.944484234,13.64999962,8.280358406,
2012-07-25,2012-08-01,240.1713206,251.8499996,235.45,16.39999962,4.721320629,16.39999962,7.777665184,
2012-07-26,2012-08-02,245.3326792,250.0000004,236.9,13.10000038,8.432679176,13.10000038,7.233864089,
2012-07-27,2012-08-03,243.0932058,247,243.5,-3.5,-0.40679422,3.5,6.722532522,
2012-07-30,2012-08-06,244.9339294,252.45,245.45,-7,-0.516070604,7,6.449206589,
2012-07-31,2012-08-07,254.4830574,252.45,251.4,1.049999952,3.083057404,1.049999952,6.053521007,
2012-08-01,2012-08-08,256.6846672,255.0000001,251.85,3.150000095,4.834667206,3.150000095,5.792728262,
2012-08-02,2012-08-09,255.6352296,261.1499996,250,11.14999962,5.635229588,11.14999962,5.772563693,
2012-08-03,2012-08-10,255.1766891,261.1499996,247,14.14999962,8.176689148,14.14999962,5.912103073,
2012-08-06,2012-08-13,250.5473598,259.5000002,252.45,-7.050000191,-1.902640224,7.050000191,5.957273048,
2012-08-07,2012-08-14,253.5872432,261.95,252.45,9.5,1.137243152,9.5,6.149698242,
2012-08-08,2012-08-15,254.0963159,261.9499998,255,-6.949999809,-0.903684139,6.949999809,6.433921896,
2012-08-09,2012-08-16,260.3248606,262.2,261.15,-1.049999952,-0.825139403,1.049999952,6.705944371,
2012-08-10,2012-08-17,263.7633614,261.15,261.15,0,2.613361359,0,6.865793661,
2012-08-13,2012-08-20,262.366569,260.35,259.5,0.850000024,2.866569042,0.850000024,7.008365708,
2012-08-14,2012-08-21,261.0669439,260,261.95,1.950000048,-0.883056104,-1.950000048,7.165624319,
2012-08-15,2012-08-22,262.5409527,257.5000002,261.95,-4.449999809,0.590952694,-4.449999809,7.241283968,
2012-08-16,2012-08-23,264.4842886,259.45,262.2,-2.75,2.284288645,-2.75,7.353745203,
2012-08-17,2012-08-24,263.5344936,255.8000001,261.15,-5.349999905,2.384493589,-5.349999905,7.395174248,
2012-08-20,2012-08-27,260.5237414,255.5499998,260.35,-4.800000191,0.173741385,-4.800000191,7.428744281,
2012-08-21,2012-08-28,258.8962519,254.5,260,5.5,-1.103748083,-5.5,7.462985183,
2012-08-22,2012-08-29,253.9233098,255.75,257.5,1.75,-3.576690197,-1.75,7.508426116,
2012-08-23,2012-08-30,252.2523696,251.45,259.45,8,-7.197630405,-8,7.508140854,
2012-08-24,2012-08-31,252.5723086,251.05,255.8,4.75,-3.227691412,-4.75,7.505017953,
2012-08-27,2012-09-03,253.2464629,252.1,255.55,3.450000048,-2.30353713,-3.450000048,7.42994631,
2012-08-28,2012-09-04,254.1175996,251.6500001,254.5,2.849999905,-0.382400364,-2.849999905,7.392828434,
2012-08-29,2012-09-05,254.3273357,246.3000002,255.75,9.449999809,-1.422664285,-9.449999809,7.359257726,
2012-08-30,2012-09-06,254.4288103,247.2,251.45,-4.25,2.97881031,-4.25,7.364552819,
2012-08-31,2012-09-07,257.3766816,255.1499999,251.05,4.099999905,6.326681614,4.099999905,7.393775237,
2012-09-03,2012-09-10,255.0133663,254.6,252.1,2.5,2.913366318,2.5,7.41414862,
2012-09-04,2012-09-11,254.3060435,253.7499999,251.65,2.099999905,2.65604353,2.099999905,7.431883949,
2012-09-05,2012-09-12,252.8781264,257.9000004,246.3,11.60000038,6.578126431,11.60000038,7.500198074,
2012-09-06,2012-09-13,253.5347759,257.5500004,247.2,10.35000038,6.334775925,10.35000038,7.561131631,
2012-09-07,2012-09-14,255.5723513,265.4,255.15,10.25,0.422351271,10.25,7.802438136,
2012-09-10,2012-09-17,257.255081,264.7499996,254.6,10.14999962,2.655081034,10.14999962,7.989754708,
2012-09-11,2012-09-18,258.1213741,265,253.75,11.25,4.37137413,11.25,8.177718541,
2012-09-12,2012-09-19,258.0779877,265.8000001,257.9,7.900000095,0.177987665,7.900000095,8.375059199,
2012-09-13,2012-09-20,260.4042113,263.1499999,257.55,5.599999905,2.85421133,5.599999905,8.511242918,
2012-09-14,2012-09-21,265.9872742,263.85,265.4,-1.549999952,0.587274194,-1.549999952,8.64237325,
2012-09-17,2012-09-24,268.9030032,264.2,264.75,-0.550000012,4.153003216,-0.550000012,8.725087268,
2012-09-18,2012-09-25,268.893007,263.35,265,-1.649999976,3.89300704,-1.649999976,8.754457313,
2012-09-19,2012-09-26,267.0156529,261.1499999,265.8,-4.650000095,1.215652943,-4.650000095,8.735720973,
2012-09-20,2012-09-27,262.7216226,263.05,263.15,0.100000001,-0.42837736,-0.100000001,8.747205804,
2012-09-21,2012-09-28,264.8131277,263,263.85,-0.850000024,0.963127732,-0.850000024,8.816708965,
2012-09-24,2012-10-01,261.9662027,263,264.2,1.200000048,-2.233797312,-1.200000048,8.878433653,
2012-09-25,2012-10-02,261.8257093,262.5,263.35,0.850000024,-1.524290681,-0.850000024,8.941755845,
2012-09-26,2012-10-03,262.6103825,262.5,261.15,1.350000024,1.460382462,1.350000024,9.00576071,
2012-09-27,2012-10-04,261.7968619,262.65,263.05,0.400000006,-1.253138065,-0.400000006,9.067442286,
2012-09-28,2012-10-05,264.0621992,262.9,263,-0.100000001,1.062199235,-0.100000001,9.098961268,
2012-10-01,2012-10-08,264.5548213,260.95,263,-2.049999952,1.554821253,-2.049999952,9.049167912,
2012-10-02,2012-10-09,262.206828,260.8,262.5,1.700000048,-0.293172032,-1.700000048,8.980484183,
2012-10-03,2012-10-10,260.4406846,255.5,262.5,7,-2.059315443,-7,8.844985474,
2012-10-04,2012-10-11,263.1051915,253.0499996,262.65,-9.600000381,0.455191523,-9.600000381,8.575024038,
2012-10-05,2012-10-12,262.536076,252.2000002,262.9,10.69999981,-0.363923997,-10.69999981,8.369997573,
2012-10-08,2012-10-15,259.4888702,251.8999998,260.95,9.050000191,-1.461129785,-9.050000191,8.194927122,
2012-10-09,2012-10-16,260.4272579,253.8999999,260.8,6.900000095,-0.372742116,-6.900000095,8.026266824,
2012-10-10,2012-10-17,259.7766747,256.1,255.5,0.600000024,4.276674747,0.600000024,7.736243995,
2012-10-11,2012-10-18,258.2757009,257.3999999,253.05,4.349999905,5.225700855,4.349999905,7.56361705,
2012-10-12,2012-10-19,254.9589798,254.5499999,252.2,2.349999905,2.758979797,2.349999905,7.369457826,
2012-10-15,2012-10-22,255.0646411,254.35,251.9,2.450000048,3.164641142,2.450000048,6.970461544,
2012-10-16,2012-10-23,254.6286129,251.4999999,253.9,-2.400000095,0.7286129,-2.400000095,6.600725394,
2012-10-17,2012-10-24,257.7744666,249.2500001,256.1,-6.849999905,1.67446661,-6.849999905,6.120546163,
2012-10-18,2012-10-25,258.7936369,251.8000001,257.4,-5.599999905,1.393636942,-5.599999905,5.629754935,
2012-10-19,2012-10-26,251.8971377,246.7000001,254.55,7.849999905,-2.65286231,-7.849999905,5.524190356,
2012-10-22,2012-10-29,259.548205,247.6999999,254.35,-6.650000095,5.198204994,-6.650000095,5.457979449,
2012-10-23,2012-10-30,251.4375961,248.45,251.5,3.049999952,-0.062403876,-3.049999952,5.516663459,
2012-10-24,2012-10-31,250.3454926,249.35,249.25,0.100000001,1.095492601,0.100000001,5.560877572,
2012-10-25,2012-11-01,252.6599932,247.55,251.8,-4.25,0.85999316,-4.25,5.616062558,
2012-10-26,2012-11-02,250.4049048,250.5,246.7,3.799999952,3.704904795,3.799999952,5.536731801,
2012-10-29,2012-11-05,246.2390685,249.05,247.7,-1.350000024,-1.46093154,1.350000024,5.594860279,
2012-10-30,2012-11-06,248.034401,251.7,248.45,-3.25,-0.415598959,3.25,5.604765207,
2012-10-31,2012-11-07,253.5206948,252.85,249.35,3.5,4.170694828,3.5,5.62188589,
2012-11-01,2012-11-08,252.5641664,248.25,247.55,0.699999988,5.014166355,0.699999988,5.692078461,
2012-11-02,2012-11-09,252.3334374,248.0999999,250.5,-2.400000095,1.833437443,-2.400000095,5.757805843,
2012-11-05,2012-11-12,250.9797814,248.05,249.05,-1,1.929781437,-1,5.835180935,
2012-11-06,2012-11-13,251.9715285,246.2,251.7,-5.5,0.271528453,-5.5,5.918832294,
2012-11-07,2012-11-14,248.820964,247.1,252.85,5.75,-4.029036045,-5.75,5.970055989,
2012-11-08,2012-11-15,249.8878726,243.1999998,248.25,-5.050000191,1.637872577,-5.050000191,6.111443495,
2012-11-09,2012-11-16,252.2594844,242.4499999,248.1,-5.650000095,4.159484386,-5.650000095,6.275939154,
2012-11-12,2012-11-19,251.3878267,245.3,248.05,-2.75,3.337826729,-2.75,6.357923017,
2012-11-13,2012-11-20,251.4480927,247.1,246.2,0.899999976,5.248092651,0.899999976,6.397816259,
2012-11-14,2012-11-21,248.3526366,245.95,247.1,-1.149999976,1.252636552,-1.149999976,6.479081261,
2012-11-15,2012-11-22,246.6240186,248.7500002,243.2,5.550000191,3.424018621,5.550000191,6.488185732,
2012-11-16,2012-11-23,244.2463864,250.7,242.45,8.25,1.796386361,8.25,6.501455551,
2012-11-19,2012-11-26,245.742367,250.3,245.3,5,0.442367047,5,6.518176324,
2012-11-20,2012-11-27,248.4398769,252.5499998,247.1,5.449999809,1.33987689,5.449999809,6.521314628,
2012-11-21,2012-11-28,249.9720714,251.1499998,245.95,5.199999809,4.022071362,5.199999809,6.528982814,
2012-11-22,2012-11-29,246.9790838,254,248.75,-5.25,-1.770916224,5.25,6.520400678,
2012-11-23,2012-11-30,250.864508,254.25,250.7,3.549999952,0.16450797,3.549999952,6.508699061,
2012-11-26,2012-12-03,249.7559804,254.8,250.3,-4.5,-0.544019639,4.5,6.503706229,
2012-11-27,2012-12-04,251.8344136,253.7,252.55,-1.149999976,-0.715586424,1.149999976,6.495912361,
2012-11-28,2012-12-05,253.3888036,255.9999999,251.15,4.849999905,2.238803625,4.849999905,6.420888575,
2012-11-29,2012-12-06,251.1817265,256.3499999,254,-2.349999905,-2.818273544,2.349999905,6.360105337,
2012-11-30,2012-12-07,250.6407437,258.1500001,254.25,-3.900000095,-3.609256268,3.900000095,6.375303726,
2012-12-03,2012-12-10,252.341466,257.9500001,254.8,-3.150000095,-2.458534002,3.150000095,6.388760883,
2012-12-04,2012-12-11,252.4405863,258.8999998,253.7,-5.199999809,-1.259413719,5.199999809,6.409200493,
2012-12-05,2012-12-12,251.0662003,260.8000002,256,-4.800000191,-4.933799744,4.800000191,6.44155884,
2012-12-06,2012-12-13,251.0183626,263.6999999,256.35,-7.349999905,-5.331637383,7.349999905,6.52741795,
2012-12-07,2012-12-14,257.8831064,263.9500002,258.15,-5.800000191,-0.266893595,5.800000191,6.493286844,
2012-12-10,2012-12-17,257.426319,262.7500002,257.95,-4.800000191,-0.523680985,4.800000191,6.450267213,
2012-12-11,2012-12-18,258.3113372,264.15,258.9,-5.25,-0.588662803,5.25,6.430147687,
2012-12-12,2012-12-19,262.2030182,264.1499999,260.8,3.349999905,1.403018236,3.349999905,6.389219906,
2012-12-13,2012-12-20,265.0302761,263.6,263.7,-0.100000001,1.330276132,-0.100000001,6.398660185,
2012-12-14,2012-12-21,262.7873519,262.4,263.95,1.549999952,-1.162648082,-1.549999952,6.369053411,
2012-12-17,2012-12-24,262.5204508,263.1,262.75,-0.349999994,-0.229549155,0.349999994,6.345025876,
2012-12-18,2012-12-25,264.508399,263.1,264.15,-1.049999952,0.358398974,-1.049999952,6.339807841,
2012-12-19,2012-12-26,264.4869711,263.05,264.15,-1.100000024,0.336971104,-1.100000024,6.374061205,
2012-12-20,2012-12-27,264.8781301,263.8,263.6,0.200000003,1.278130054,0.200000003,6.389924743,
2012-12-21,2012-12-28,264.4956285,265.5500001,262.4,3.150000095,2.0956285,3.150000095,6.448665634,
2012-12-24,2012-12-31,265.353077,265.55,263.1,2.450000048,2.25307703,2.450000048,6.506636036,
2012-12-25,2013-01-01,266.6083656,265.55,263.1,2.450000048,3.508365631,2.450000048,6.573177486,
2012-12-26,2013-01-02,269.2659591,270.6499999,263.05,7.599999905,6.215959072,7.599999905,6.794104928,
2012-12-27,2013-01-03,267.9102166,269.2499998,263.8,5.449999809,4.110216618,5.449999809,6.956946325,
2012-12-28,2013-01-04,267.1065153,267.55,265.55,2,1.556515336,2,7.061077971,
2012-12-31,2013-01-07,263.5962855,267.6499999,265.55,-2.099999905,-1.95371449,2.099999905,7.193755806,
2013-01-01,2013-01-08,264.8727031,264.85,265.55,0.699999988,-0.677296937,-0.699999988,7.259216622,
2013-01-02,2013-01-09,266.3732294,263.8000001,270.65,6.849999905,-4.276770592,-6.849999905,7.33396193,
2013-01-03,2013-01-10,265.3353031,265.6500001,269.25,3.599999905,-3.914696932,-3.599999905,7.433803865,
2013-01-04,2013-01-11,264.2303985,264.2000001,267.55,3.349999905,-3.319601536,-3.349999905,7.494228388,
2013-01-07,2013-01-14,264.7902135,265.85,267.65,1.799999952,-2.85978651,-1.799999952,7.57755201,
2013-01-08,2013-01-15,263.6598736,262.85,264.85,2,-1.190126419,-2,7.61812955,
2013-01-09,2013-01-16,263.4249885,260.8999999,263.8,2.900000095,-0.375011474,-2.900000095,7.639991804,
2013-01-10,2013-01-17,266.3199129,261.4,265.65,-4.25,0.669912934,-4.25,7.664952315,
2013-01-11,2013-01-18,266.0236562,262.1000001,264.2,-2.099999905,1.823656201,-2.099999905,7.694021077,
2013-01-14,2013-01-21,264.8678683,262.4499999,265.85,3.400000095,-0.98213166,-3.400000095,7.724342221,
2013-01-15,2013-01-22,264.3415472,264.2,262.85,1.350000024,1.491547227,1.350000024,7.753494637,
2013-01-16,2013-01-23,262.4730197,261.25,260.9,0.349999994,1.573019743,0.349999994,7.713415277,
2013-01-17,2013-01-24,261.8268773,259.1,261.4,-2.299999952,0.42687729,-2.299999952,7.689695981,
2013-01-18,2013-01-25,261.9580121,255.85,262.1,6.25,-0.14198795,-6.25,7.579149901,
2013-01-21,2013-01-28,265.5040445,255.6499998,262.45,-6.800000191,3.054044485,-6.800000191,7.486231593,
2013-01-22,2013-01-29,265.4684067,257.3500001,264.2,-6.849999905,1.268406749,-6.849999905,7.401431612,
2013-01-23,2013-01-30,263.5949178,258.55,261.25,-2.700000048,2.344917774,-2.700000048,7.330621202,
2013-01-24,2013-01-31,261.6332735,257.75,259.1,-1.350000024,2.533273458,-1.350000024,7.219383131,
2013-01-25,2013-02-01,260.4789263,257.5,255.85,1.649999976,4.628926277,1.649999976,7.160664619,
2013-01-28,2013-02-04,261.4096517,256.45,255.65,0.800000012,5.759651661,0.800000012,7.075861425,
2013-01-29,2013-02-05,261.4994336,254.2500001,257.35,-3.099999905,4.149433613,-3.099999905,7.047241686,
2013-01-30,2013-02-06,259.3954106,253.9500001,258.55,-4.599999905,0.845410645,-4.599999905,7.035829662,
2013-01-31,2013-02-07,262.12012,253.8,257.75,-3.950000048,4.370120049,-3.950000048,6.947749705,
2013-02-01,2013-02-08,261.9510694,257.35,257.5,-0.150000006,4.451069355,-0.150000006,6.832052041,
2013-02-04,2013-02-11,259.3745183,257.35,256.45,0.899999976,2.924518347,0.899999976,6.710088738,
2013-02-05,2013-02-12,258.9277005,256.6500001,254.25,2.400000095,4.67770052,2.400000095,6.534786262,
2013-02-06,2013-02-13,257.6444284,261.2999999,253.95,7.349999905,3.694428444,7.349999905,6.379312926,
2013-02-07,2013-02-14,257.8058246,262.2499998,253.8,8.449999809,4.005824566,8.449999809,6.080437876,
2013-02-08,2013-02-15,261.3263391,262.0499998,257.35,4.699999809,3.976339102,4.699999809,5.715528254,
2013-02-11,2013-02-18,261.2830635,261.7500001,257.35,4.400000095,3.933063507,4.400000095,5.437597479,
2013-02-12,2013-02-19,262.1685857,262.8000001,256.65,6.150000095,5.518585682,6.150000095,5.214096555,
2013-02-13,2013-02-20,260.7352714,268.3,261.3,-7,-0.564728558,7,5.011231736,
2013-02-14,2013-02-21,261.9219368,267.3000002,262.25,-5.050000191,-0.32806319,5.050000191,4.871356257,
2013-02-15,2013-02-22,261.9202925,268.05,262.05,-6,-0.129707485,6,4.797856718,
2013-02-18,2013-02-25,261.2753286,266.8499999,261.75,-5.099999905,-0.474671364,5.099999905,4.668286521,
2013-02-19,2013-02-26,261.9774006,265.75,262.8,-2.950000048,-0.822599351,2.950000048,4.57792834,
2013-02-20,2013-02-27,269.351077,265.6,268.3,-2.700000048,1.051077008,-2.700000048,4.426831298,
2013-02-21,2013-02-28,266.2244381,268.55,267.3,-1.25,-1.075561881,1.25,4.409534033,
2013-02-22,2013-03-01,268.5674136,268.55,268.05,0.5,0.517413557,0.5,4.387534517,
2013-02-25,2013-03-04,264.704176,266.2,266.85,0.649999976,-2.145823956,-0.649999976,4.324941918,
2013-02-26,2013-03-05,264.7015029,266.95,265.75,-1.200000048,-1.048497081,1.200000048,4.233239292,
2013-02-27,2013-03-06,264.3521129,266.95,265.6,-1.350000024,-1.247887135,1.350000024,4.195420609,
2013-02-28,2013-03-07,268.6286735,264.3500002,268.55,-4.199999809,0.078673512,-4.199999809,4.129282887,
2013-03-01,2013-03-08,269.8349455,264.4500001,268.55,-4.099999905,1.284945488,-4.099999905,4.096678269,
2013-03-04,2013-03-11,269.3392567,264.15,266.2,-2.049999952,3.139256716,-2.049999952,4.056076727,
2013-03-05,2013-03-12,268.8894383,261.8999998,266.95,-5.050000191,1.939438343,-5.050000191,4.027904918,
2013-03-06,2013-03-13,266.7974183,262.3500001,266.95,4.599999905,-0.152581707,-4.599999905,4.020145633,
2013-03-07,2013-03-14,263.9909656,262.5,264.35,1.850000024,-0.359034359,-1.850000024,4.019058413,
2013-03-08,2013-03-15,265.3754379,260.3500001,264.45,-4.099999905,0.925437868,-4.099999905,4.028564326,
2013-03-11,2013-03-18,264.9036478,257.2499999,264.15,-6.900000095,0.753647804,-6.900000095,4.087016703,
2013-03-12,2013-03-19,262.73751,257.2499999,261.9,-4.650000095,0.837510049,-4.650000095,4.138517334,
2013-03-13,2013-03-20,265.6627353,255.4499999,262.35,-6.900000095,3.312735319,-6.900000095,4.227708366,
2013-03-14,2013-03-21,267.7189012,253.3000002,262.5,-9.199999809,5.218901157,-9.199999809,4.375434731,
2013-03-15,2013-03-22,264.86227,253.2500001,260.35,-7.099999905,4.512269974,-7.099999905,4.517673361,
2013-03-18,2013-03-25,265.3683004,258.5,257.25,1.25,8.118300438,1.25,4.538991067,
2013-03-19,2013-03-26,263.0944357,258.75,257.25,1.5,5.844435692,1.5,4.556167629,
2013-03-20,2013-03-27,261.8449161,260.8500001,255.45,5.400000095,6.394916058,5.400000095,4.556724743,
2013-03-21,2013-03-28,259.3681062,260.8500002,253.3,7.550000191,6.068106174,7.550000191,4.553276372,
2013-03-22,2013-03-29,258.4583163,261.8500004,253.25,8.600000381,5.208316326,8.600000381,4.530786382,
2013-03-25,2013-04-01,261.9398789,261.5999999,258.5,3.099999905,3.439878941,3.099999905,4.507558823,
2013-03-26,2013-04-02,263.2795973,259.15,258.75,0.400000006,4.529597282,0.400000006,4.495220753,
2013-03-27,2013-04-03,265.8943563,258.95,260.85,-1.899999976,5.044356346,-1.899999976,4.365462131,
2013-03-28,2013-04-04,265.702325,254.1999999,260.85,-6.650000095,4.852324963,-6.650000095,4.350602578,
2013-03-29,2013-04-05,265.7218531,250.7000004,261.85,-11.14999962,3.871853113,-11.14999962,4.474660629,
2013-04-01,2013-04-08,267.1674543,250.7499996,261.6,-10.85000038,5.567454338,-10.85000038,4.576457444,
2013-04-02,2013-04-09,267.0926003,250.2999996,259.15,-8.850000381,7.94260025,-8.850000381,4.729279579,
2013-04-03,2013-04-10,264.1184508,252.5000002,258.95,-6.449999809,5.168450832,-6.449999809,4.816356222,
2013-04-04,2013-04-11,261.474116,253.85,254.2,-0.349999994,7.274116039,-0.349999994,4.838361705,
2013-04-05,2013-04-12,255.7591702,248.25,250.7,-2.450000048,5.059170246,-2.450000048,5.034631628,
2013-04-08,2013-04-15,254.6318417,249.15,250.75,-1.600000024,3.88184166,-1.600000024,5.155574023,
2013-04-09,2013-04-16,255.9348395,250.1,250.3,-0.200000003,5.634839535,-0.200000003,5.27626819,
2013-04-10,2013-04-17,259.795682,249.3,252.5,-3.200000048,7.295681953,-3.200000048,5.423563816,
2013-04-11,2013-04-18,257.1092156,245.1,253.85,-8.75,3.259215593,-8.75,5.697602503,
2013-04-12,2013-04-19,252.9707098,246.4,248.25,-1.850000024,4.720709801,-1.850000024,5.898027396,
2013-04-15,2013-04-22,251.5479878,248.95,249.15,-0.200000003,2.397987843,-0.200000003,6.00654961,
2013-04-16,2013-04-23,250.9972157,247.65,250.1,-2.450000048,0.897215664,-2.450000048,6.117720851,
2013-04-17,2013-04-24,245.0534308,250.15,249.3,-0.850000024,-4.246569157,0.850000024,6.191509288,
2013-04-18,2013-04-25,238.0626336,251.6500002,245.1,-6.550000191,-7.03736639,6.550000191,6.243944374,
2013-04-19,2013-04-26,242.6685597,251.3499998,246.4,-4.949999809,-3.731440306,4.949999809,6.294234045,
2013-04-22,2013-04-29,242.099982,250.5,248.95,-1.549999952,-6.850018024,1.549999952,6.357007698,
2013-04-23,2013-04-30,247.7127851,254.0999998,247.65,6.449999809,0.062785059,6.449999809,6.374716905,
2013-04-24,2013-05-01,244.7316216,254.1,250.15,-3.950000048,-5.418378353,3.950000048,6.391718086,
2013-04-25,2013-05-02,250.4403855,252.65,251.65,-1,-1.209614515,1,6.424203969,
2013-04-26,2013-05-03,247.8297571,253.25,251.35,-1.899999976,-3.520242929,1.899999976,6.448608321,
2013-04-29,2013-05-06,249.8507815,252.5,250.5,-2,-0.6492185,2,6.479184681,
2013-04-30,2013-05-07,255.5171106,252.05,254.1,-2.049999952,1.417110562,-2.049999952,6.502909667,
2013-05-01,2013-05-08,254.281916,252.1,254.1,-2,0.181915984,-2,6.523209303,
2013-05-02,2013-05-09,251.3097381,255.7499999,252.65,-3.099999905,-1.340261936,3.099999905,6.510002659,
