date,index1,index2,loss_profits,pred_date,prediction,real,0.589958159,8.657446814,-8.438265299,23.00000025,-24.84999987
2018-05-10,315.85,316.85,1.000000004,2018-06-07,0.428587288,0.316605985,,,,,
2018-05-11,317.65,313.3000001,4.349999903,2018-06-08,-0.571680307,-1.369431734,,,,,
2018-05-14,316.85,316.15,0.700000023,2018-06-11,-0.125884771,-0.220924735,,,,,
2018-05-15,313.75,315.6500001,-1.900000057,2018-06-12,-2.917016029,0.605577707,,,,,
2018-05-16,314.9,315.65,0.749999998,2018-06-13,1.332270741,0.238170847,,,,,
2018-05-17,313.4,310.4,-3.000000015,2018-06-14,1.486504078,-0.957243145,,,,,
2018-05-18,314.75,309.1999999,5.550000075,2018-06-15,-1.593073726,-1.763304234,,,,,
2018-05-21,315.1,305.8500001,-9.249999856,2018-06-18,1.270023465,-2.935575962,,,,,
2018-05-22,315.1,301.3499996,-13.7500004,2018-06-19,0.62148726,-4.363694191,,,,,
2018-05-23,317.15,304.1999997,-12.9500003,2018-06-20,0.280627817,-4.083241463,,,,,
2018-05-24,316.55,300.7500003,-15.79999973,2018-06-21,0.217267916,-4.991312504,,,,,
2018-05-25,317.3,303.6500005,-13.64999953,2018-06-22,2.928436279,-4.301922321,,,,,
2018-05-28,318.1,303.2500007,-14.8499993,2018-06-25,2.512241125,-4.668343067,,,,,
2018-05-29,314.9,302.4,-12.5,2018-06-26,3.346060514,-3.969514132,,,,,
2018-05-30,307.55,301.5499998,-6.000000155,2018-06-27,5.196470261,-1.950902343,,,,,
2018-05-31,309.15,299.1000003,-10.04999971,2018-06-28,0.15816243,-3.250849009,,,,,
2018-06-01,311.4,300.0000001,-11.3999999,2018-06-29,2.213572025,-3.660886288,,,,,
2018-06-04,313.15,292.9000006,-20.24999944,2018-07-02,1.359743118,-6.466549397,,,,,
2018-06-05,313.75,293.7499994,-20.0000006,2018-07-03,1.426938176,-6.374502182,,,,,
2018-06-06,313.75,292.5499994,-21.20000063,2018-07-04,2.316520691,-6.756972313,,,,,
2018-06-07,316.85,292.0000001,-24.84999987,2018-07-05,0.951897383,-7.842827797,,,,,
